neighbourhood_group,latitude,longitude,room_type,availability_365,minimum_nights,number_of_reviews,price
1,40.71837,-73.95882,1,46,2,9,99
1,40.66799,-73.95692,0,156,3,4,180
1,40.67726,-73.95573,0,0,7,1,140
1,40.66799,-73.94833,0,0,1,6,57
1,40.66799,-73.95739,0,360,3,4,250
2,40.73444,-73.99669,1,0,2,4,190
4,40.66799,-73.99669,0,166,3,15,120
2,40.75551,-73.99236,0,7,4,8,269
2,40.72865,-73.99148,0,179,1,1,179
1,40.66799,-73.95813,0,80,2,29,135
2,40.80489,-73.93912,1,161,4,11,60
2,40.72514,-73.98504,0,110,3,7,175
2,40.77064,-73.96197,0,21,7,15,269
1,40.73278,-73.95368,1,180,1,1,119
1,40.66799,-73.97942,0,11,7,1,130
2,40.77717,-73.95404,0,64,2,28,182
2,40.77487,-73.95654,0,0,1,1,123
2,40.80489,-73.94122,1,0,2,1,100
1,40.70956,-73.96552,1,78,2,39,90
2,40.80489,-73.94183,0,46,3,1,175
1,40.66799,-73.92696,1,83,1,10,49
1,40.72051,-73.95464,0,11,3,3,103
3,40.66799,-73.90781,1,361,1,12,70
2,40.75959,-73.97084,1,0,3,1,100
3,40.66799,-73.90781,1,363,1,12,50
1,40.6871,-73.92449,0,339,3,20,125
1,40.70903,-73.94416,1,14,2,14,60
2,40.80489,-73.94124,1,27,2,17,70
2,40.78918,-73.94834,0,0,28,1,110
2,40.7997,-73.9534,0,83,3,1,269
2,40.79052,-73.94838,0,0,28,1,120
2,40.70815,-73.99669,1,177,2,4,115
1,40.7034,-73.98544,0,332,3,16,219
2,40.74164,-73.99656,0,51,3,18,250
3,40.6968,-73.90781,0,158,1,69,135
1,40.71323,-73.96319,0,0,7,1,90
1,40.66799,-73.948,1,83,1,45,55
2,40.80489,-73.92748,1,0,2,5,75
1,40.70099,-73.99532,0,310,28,1,100
3,40.67196,-73.90781,0,287,1,59,155
1,40.69233,-73.94366,1,0,1,1,70
3,40.77751,-73.90956,1,278,2,2,85
2,40.80489,-73.92686,1,89,1,15,60
1,40.70094,-73.91992,1,148,1,1,59
1,40.66799,-73.95229,0,0,2,1,115
3,40.76345,-73.90781,1,87,1,5,73
3,40.70947,-73.90781,1,0,2,1,75
2,40.72978,-73.99669,0,0,1,4,269
1,40.68137,-73.95714,1,311,1,2,100
3,40.69866,-73.90781,1,365,1,1,59
1,40.66799,-73.99087,1,66,8,7,49
1,40.6972,-73.93613,1,84,2,6,75
3,40.69869,-73.90781,0,348,3,4,250
1,40.67966,-73.90781,1,0,3,1,49
1,40.73561,-73.95873,0,42,3,3,150
1,40.66799,-73.95909,2,0,2,5,49
2,40.7507,-73.99669,0,170,3,6,170
3,40.76079,-73.90781,1,90,3,1,90
3,40.76068,-73.90781,1,312,2,19,66
2,40.80489,-73.94383,1,0,28,1,49
1,40.70901,-73.9676,0,161,4,2,269
2,40.80489,-73.95632,0,0,5,1,120
3,40.76529,-73.91137,0,0,5,1,103
3,40.70581,-73.90978,1,0,2,4,49
1,40.66799,-73.99669,0,126,7,1,165
3,40.70742,-73.90781,0,40,1,11,55
2,40.73334,-73.99669,0,24,4,18,240
1,40.71235,-73.95764,1,0,4,1,79
1,40.69874,-73.93589,1,0,2,30,50
1,40.72745,-73.9483,0,0,3,4,85
2,40.80489,-73.94937,1,19,1,33,68
2,40.80489,-73.96658,0,0,13,1,150
1,40.6765,-73.90781,0,179,3,9,150
2,40.77829,-73.95093,1,272,5,5,150
3,40.72637,-73.90781,1,89,3,1,60
2,40.76193,-73.99147,0,236,2,14,269
1,40.66988,-73.94682,1,64,20,1,60
2,40.80489,-73.95441,1,270,8,31,49
2,40.77954,-73.95127,1,267,5,5,150
2,40.78006,-73.95046,1,293,5,7,150
2,40.75659,-73.99669,1,327,1,27,179
2,40.75753,-73.99669,1,324,1,25,199
1,40.69538,-73.92501,1,0,20,1,59
3,40.76589,-73.92259,1,0,2,4,150
2,40.76831,-73.95929,0,71,5,2,200
1,40.67752,-73.90886,1,250,28,1,49
1,40.66799,-73.99406,1,0,3,3,50
1,40.66799,-73.94985,0,25,3,10,100
1,40.69115,-73.98466,0,31,3,1,99
2,40.80489,-73.95007,0,1,1,29,269
1,40.70685,-73.94231,1,0,28,2,60
3,40.66799,-73.90781,0,154,1,5,269
1,40.72778,-73.94781,1,0,7,1,200
2,40.80489,-73.94186,1,270,1,2,109
1,40.69415,-73.96581,0,274,2,30,250
4,40.66799,-73.99669,0,51,3,14,70
2,40.72818,-73.98075,0,0,3,2,225
1,40.66799,-73.95005,1,27,2,7,85
1,40.66799,-73.93926,1,358,2,32,50
2,40.80489,-73.9452,1,36,14,2,99
3,40.76506,-73.90781,1,85,1,3,65
1,40.67989,-73.97922,1,89,2,12,120
1,40.69473,-73.97225,0,0,1,1,175
1,40.71027,-73.95293,1,43,1,1,75
2,40.80489,-73.93654,1,124,28,1,49
2,40.7947,-73.94115,0,0,1,1,160
1,40.66799,-73.95731,1,180,2,3,95
2,40.7363,-73.99669,0,100,28,2,269
2,40.80052,-73.9706,1,0,2,8,100
1,40.71465,-73.95499,1,0,2,11,75
2,40.80055,-73.96876,1,0,2,3,80
2,40.71022,-73.99163,0,158,3,14,195
2,40.80218,-73.95904,0,1,1,24,100
2,40.76812,-73.95093,0,365,7,1,150
3,40.74217,-73.90781,0,348,2,17,136
1,40.6819,-73.96007,0,78,2,16,250
0,40.80489,-73.90831,0,0,3,5,175
2,40.72192,-73.99418,1,363,3,1,269
2,40.74933,-73.98467,0,0,2,1,269
1,40.67775,-73.94913,0,23,4,5,99
2,40.71546,-73.99669,0,0,1,1,269
3,40.76339,-73.90781,1,85,1,7,55
2,40.75975,-73.9944,1,0,2,1,215
2,40.72355,-73.99669,0,0,2,1,200
2,40.75665,-73.99669,1,140,1,18,129
1,40.67698,-73.94414,1,78,2,2,99
3,40.76548,-73.90781,1,85,1,2,82
3,40.75542,-73.90781,0,42,3,14,125
3,40.69845,-73.90838,1,89,1,14,150
1,40.68515,-73.94743,0,179,1,1,151
1,40.6773,-73.94465,1,84,2,1,99
1,40.6887,-73.96668,0,257,1,32,98
2,40.75884,-73.99208,0,358,28,1,269
1,40.73008,-73.96062,1,0,2,2,70
1,40.72918,-73.95538,0,0,4,1,200
1,40.71861,-73.95448,0,14,3,3,269
2,40.72418,-73.99669,0,63,5,3,269
1,40.69726,-73.91587,1,5,2,19,50
1,40.71318,-73.95876,0,263,2,20,149
1,40.70689,-73.94996,0,345,28,1,73
1,40.6991,-73.92338,1,0,1,7,50
2,40.71436,-73.98856,1,151,1,6,80
2,40.72975,-73.99669,0,19,2,9,170
2,40.72815,-73.98455,0,191,1,5,120
3,40.77298,-73.92461,0,2,1,1,70
2,40.72018,-73.99669,1,0,28,2,70
2,40.75716,-73.98796,0,0,4,2,269
2,40.75438,-73.99669,1,73,2,11,209
3,40.76418,-73.90781,1,74,1,8,72
2,40.80324,-73.94887,0,7,2,12,125
2,40.74656,-73.99669,1,0,1,1,114
1,40.66799,-73.95079,0,7,2,44,88
2,40.76375,-73.99201,0,87,6,1,250
2,40.70845,-73.99669,1,358,7,1,209
2,40.70701,-73.99669,0,11,1,6,114
1,40.69137,-73.96,0,67,2,6,118
2,40.78318,-73.97372,0,261,28,1,130
1,40.66799,-73.96004,2,365,1,1,50
0,40.80489,-73.90781,0,1,1,7,75
1,40.66799,-73.91029,0,139,2,20,130
1,40.70762,-73.96503,1,77,3,10,90
1,40.69356,-73.94537,1,3,2,16,80
2,40.75693,-73.96583,0,161,28,3,206
2,40.80489,-73.9537,0,0,2,4,120
1,40.73031,-73.95742,0,364,1,1,269
1,40.66844,-73.95857,2,0,2,1,49
1,40.68446,-73.95182,0,0,3,14,149
0,40.80489,-73.90781,2,241,1,8,50
3,40.77036,-73.92191,0,0,3,2,165
2,40.77355,-73.99084,0,0,4,1,269
2,40.71508,-73.99669,1,0,1,33,75
2,40.73619,-73.98307,0,0,1,14,259
1,40.67299,-73.95804,0,0,4,1,210
1,40.6891,-73.95596,1,323,2,23,55
1,40.67536,-73.94237,0,0,2,2,269
1,40.7227,-73.93691,1,137,1,14,85
2,40.74957,-73.97683,0,332,28,1,111
2,40.80489,-73.93726,1,358,28,1,200
2,40.74839,-73.97556,0,365,28,1,111
2,40.80489,-73.94661,1,41,1,1,109
2,40.80489,-73.94182,0,0,1,2,99
2,40.72154,-73.99669,0,97,4,3,269
1,40.69412,-73.90781,1,67,3,8,70
2,40.74079,-73.99669,0,49,3,4,250
1,40.688,-73.97185,0,107,3,2,80
2,40.70636,-73.99669,0,305,7,14,240
3,40.68739,-73.90781,0,8,1,63,49
1,40.70795,-73.94307,0,0,3,1,200
2,40.80489,-73.94289,1,0,3,2,100
2,40.72249,-73.99406,0,0,3,14,160
3,40.75466,-73.90781,0,143,5,14,178
2,40.76481,-73.9922,0,43,4,6,269
0,40.80489,-73.91003,1,109,3,19,75
1,40.66799,-73.92953,0,87,1,1,200
1,40.6877,-73.93146,1,353,28,2,49
2,40.80489,-73.94385,1,129,3,23,49
1,40.68765,-73.93208,1,339,28,1,49
2,40.76207,-73.98935,0,25,1,51,160
2,40.76802,-73.9906,1,78,2,5,130
3,40.77269,-73.90781,0,19,14,1,90
2,40.78721,-73.94131,1,0,1,1,99
1,40.66799,-73.94675,1,34,1,46,50
1,40.69205,-73.96646,0,60,2,41,150
3,40.75978,-73.91748,1,8,7,1,80
1,40.69176,-73.95396,0,16,3,22,120
2,40.75876,-73.96153,0,51,1,1,162
1,40.66799,-73.94856,1,48,1,56,60
2,40.74172,-73.99669,1,5,5,1,66
2,40.75199,-73.9725,0,33,3,17,269
2,40.72746,-73.99288,0,0,6,1,150
2,40.77848,-73.97996,0,0,1,7,150
2,40.74337,-73.99423,1,1,3,15,85
2,40.80348,-73.95775,1,304,28,1,50
2,40.70428,-73.99669,0,72,2,30,269
2,40.7443,-73.99056,0,1,5,4,225
2,40.80489,-73.93958,1,102,4,8,70
1,40.66799,-73.99669,1,365,1,1,75
1,40.71361,-73.95703,0,7,2,5,195
2,40.72724,-73.97601,1,358,28,1,269
2,40.80289,-73.95813,1,335,28,2,63
1,40.69499,-73.90994,1,250,5,1,49
2,40.73652,-73.98618,0,365,1,1,269
2,40.80489,-73.95592,1,1,28,1,63
1,40.68633,-73.92728,0,77,3,15,150
2,40.80447,-73.95589,1,364,28,1,63
2,40.72224,-73.99669,0,0,3,5,165
1,40.70159,-73.9801,1,0,6,1,50
1,40.70131,-73.93039,1,0,1,1,50
1,40.69968,-73.93588,1,1,1,4,85
1,40.66799,-73.96508,1,364,3,2,150
2,40.71261,-73.99475,1,58,1,7,62
1,40.69107,-73.95597,1,264,1,13,50
1,40.68412,-73.96951,1,250,7,3,60
2,40.73313,-73.99669,0,0,6,1,269
1,40.67958,-73.97816,0,0,3,10,269
2,40.72829,-73.98452,0,0,1,2,92
1,40.68658,-73.96752,1,139,1,2,241
0,40.80489,-73.91988,1,0,2,3,49
1,40.66799,-73.96091,0,1,2,3,125
0,40.80489,-73.92766,1,360,1,7,145
2,40.71629,-73.98975,1,85,2,6,269
2,40.73298,-73.98768,0,230,2,6,269
2,40.80489,-73.94227,1,71,1,4,50
3,40.72276,-73.90781,1,0,1,6,49
1,40.72305,-73.94576,0,12,1,1,195
2,40.80489,-73.94264,1,180,1,3,50
1,40.66799,-73.93893,1,175,1,18,69
2,40.80489,-73.93649,0,231,5,1,120
2,40.73181,-73.99669,0,308,3,21,269
2,40.73389,-73.99669,0,313,3,12,269
1,40.66799,-73.98533,0,36,2,53,90
2,40.77066,-73.94993,0,48,5,24,140
2,40.80489,-73.94568,1,179,1,1,49
1,40.71876,-73.94436,1,0,3,1,96
1,40.71134,-73.96059,0,28,3,1,200
1,40.69631,-73.92944,1,0,1,2,49
2,40.72141,-73.98111,0,0,1,2,134
1,40.66799,-73.94467,0,0,3,3,150
2,40.70816,-73.99669,0,305,28,13,195
2,40.75886,-73.96374,1,64,28,1,90
2,40.7843,-73.95745,0,345,5,5,269
2,40.78572,-73.94468,1,270,1,13,100
3,40.73941,-73.90781,1,48,1,19,49
2,40.76044,-73.96097,0,29,2,3,189
2,40.75606,-73.99662,1,133,1,21,199
3,40.76171,-73.91725,1,54,3,2,269
2,40.75491,-73.99644,1,155,1,24,199
2,40.7552,-73.99669,1,175,1,10,179
2,40.75652,-73.99669,1,165,1,24,179
3,40.74041,-73.90781,1,195,28,3,49
1,40.69338,-73.94328,1,84,1,29,75
2,40.71501,-73.98478,1,165,2,5,95
1,40.66838,-73.99325,0,83,12,1,125
3,40.68048,-73.90781,0,317,2,26,72
2,40.71284,-73.98861,1,217,5,14,75
1,40.66799,-73.96363,1,208,3,15,65
1,40.68665,-73.97183,1,12,5,2,112
3,40.70673,-73.90781,1,0,1,1,49
1,40.68504,-73.91699,0,9,1,16,175
1,40.68234,-73.98129,1,0,2,3,49
1,40.68513,-73.91385,1,365,28,1,50
1,40.73128,-73.95439,1,0,7,1,95
2,40.75172,-73.97191,0,0,4,1,269
2,40.7723,-73.99363,0,0,2,12,188
1,40.66799,-73.99669,0,0,1,1,75
2,40.71983,-73.98686,0,0,5,1,269
2,40.79396,-73.96311,0,265,4,39,269
2,40.72828,-73.98823,0,365,2,1,125
2,40.73031,-73.98666,0,365,2,2,139
2,40.80489,-73.95733,1,0,3,3,70
2,40.73045,-73.99669,1,0,2,1,90
2,40.70637,-73.99669,0,309,28,1,269
2,40.70771,-73.99669,0,219,28,1,229
2,40.74057,-73.99669,0,0,5,1,200
2,40.7719,-73.95521,0,341,28,3,133
2,40.76186,-73.99669,0,0,10,4,150
2,40.79757,-73.96065,0,1,2,2,135
1,40.68589,-73.94236,0,84,5,1,175
1,40.7107,-73.95846,1,0,1,1,100
2,40.77553,-73.95507,0,0,7,1,269
1,40.66799,-73.95275,0,56,3,43,120
1,40.68377,-73.95804,0,0,4,1,70
1,40.70316,-73.94914,1,6,1,13,110
3,40.77568,-73.90781,1,0,1,2,100
2,40.79535,-73.9641,1,0,5,1,120
2,40.71781,-73.99669,1,84,3,17,130
3,40.74848,-73.90781,2,310,2,1,49
2,40.76383,-73.98979,0,230,4,23,185
2,40.75252,-73.96667,0,257,28,1,269
2,40.75436,-73.9671,0,253,28,1,269
2,40.75363,-73.96648,0,243,28,2,269
2,40.754,-73.96531,0,253,28,6,269
2,40.75381,-73.96724,0,224,28,2,269
2,40.75404,-73.9671,0,241,28,1,269
2,40.75385,-73.96536,0,80,4,2,269
2,40.75276,-73.96582,0,251,28,1,269
2,40.75408,-73.96568,0,254,28,1,269
2,40.75439,-73.96647,0,253,28,4,269
2,40.75232,-73.96696,0,234,28,1,269
2,40.75371,-73.96515,0,251,28,1,269
2,40.75271,-73.96575,0,257,28,1,269
2,40.75376,-73.96644,0,257,28,1,269
2,40.75447,-73.96573,0,257,28,1,269
2,40.75439,-73.96648,0,121,4,1,269
2,40.75373,-73.96536,0,257,28,1,269
2,40.75443,-73.96594,0,257,28,1,269
2,40.75402,-73.96724,0,252,28,1,269
2,40.75385,-73.96573,0,234,28,1,269
2,40.75428,-73.96566,0,225,28,1,269
2,40.7538,-73.96564,0,257,28,1,269
2,40.75271,-73.96638,0,257,28,1,269
2,40.75264,-73.96543,0,257,28,1,269
2,40.75459,-73.96566,0,257,28,1,269
2,40.75403,-73.96714,0,250,28,1,269
3,40.7747,-73.90781,1,171,2,1,50
1,40.66799,-73.93383,1,354,28,1,49
3,40.75982,-73.90781,0,24,1,32,59
2,40.71744,-73.98957,1,0,3,19,115
2,40.74453,-73.99196,1,1,1,4,150
2,40.75714,-73.96748,1,45,1,42,90
2,40.79844,-73.94048,0,205,5,1,220
1,40.66799,-73.98218,0,179,4,2,130
1,40.68325,-73.96487,0,0,4,4,110
2,40.80402,-73.96345,0,86,14,2,266
3,40.6953,-73.90781,1,0,1,5,100
2,40.76804,-73.95951,1,0,3,1,73
2,40.80489,-73.95309,1,88,28,1,150
1,40.70887,-73.92154,0,5,3,1,200
1,40.66799,-73.99669,0,52,3,19,90
2,40.71532,-73.99669,0,331,28,1,269
3,40.72664,-73.90781,0,365,2,1,250
4,40.66799,-73.99669,0,43,5,1,86
2,40.71941,-73.99669,1,329,1,38,80
2,40.72573,-73.98841,0,102,2,11,100
1,40.69498,-73.90781,0,365,1,5,179
1,40.71853,-73.96415,0,16,2,6,220
2,40.73851,-73.99213,0,0,2,1,269
2,40.76917,-73.95367,0,0,2,13,230
3,40.76635,-73.9205,1,208,3,2,89
1,40.66799,-73.9754,1,335,1,1,49
2,40.70542,-73.99669,1,8,2,3,105
2,40.76826,-73.98719,0,188,7,2,175
1,40.71225,-73.94961,1,0,2,2,50
2,40.80489,-73.94953,1,89,1,1,127
2,40.75523,-73.99669,1,169,1,25,107
2,40.75506,-73.99669,1,166,1,7,199
1,40.66799,-73.98136,0,18,1,27,125
3,40.75074,-73.90781,1,1,28,1,49
3,40.73925,-73.90781,1,1,28,2,49
3,40.73885,-73.90781,1,1,28,2,49
2,40.73331,-73.99669,0,0,1,2,165
2,40.74749,-73.9869,0,301,3,16,182
2,40.74741,-73.98732,0,321,3,16,227
3,40.73477,-73.90781,1,268,28,2,49
2,40.72566,-73.985,0,0,2,1,269
2,40.72853,-73.98762,1,23,2,6,115
0,40.80489,-73.90781,1,363,2,1,60
2,40.74779,-73.98859,0,314,4,9,135
0,40.80489,-73.90781,1,89,3,2,65
2,40.76734,-73.95233,1,40,4,28,100
2,40.78535,-73.94268,1,176,2,12,99
2,40.74903,-73.98528,0,0,1,7,269
2,40.75339,-73.96765,0,64,1,1,250
2,40.74875,-73.99669,0,365,1,24,175
3,40.73622,-73.90781,0,21,2,37,90
2,40.77112,-73.95652,2,39,2,17,49
1,40.68811,-73.95627,1,343,2,18,65
2,40.80489,-73.93832,1,45,1,15,49
1,40.68795,-73.95614,1,311,2,9,65
1,40.68976,-73.95639,1,321,2,13,65
2,40.75421,-73.96834,0,365,3,1,246
1,40.66799,-73.95396,1,0,1,1,50
2,40.75811,-73.99527,0,0,2,5,269
1,40.66799,-73.96552,0,0,3,1,269
3,40.7385,-73.90781,0,231,1,43,99
2,40.71246,-73.99069,1,75,2,10,269
1,40.712,-73.95397,0,0,3,2,120
2,40.73138,-73.99669,1,347,10,1,125
3,40.66799,-73.90781,0,285,1,1,130
2,40.80489,-73.94925,1,167,3,11,69
1,40.69344,-73.92245,0,12,5,20,175
2,40.80489,-73.95573,1,11,7,35,50
1,40.66799,-73.94965,1,357,2,9,49
1,40.66799,-73.99669,0,0,5,8,64
1,40.68176,-73.91435,1,363,2,6,49
1,40.68197,-73.91235,1,317,2,11,49
1,40.6818,-73.9139,1,326,2,5,55
1,40.68105,-73.91256,1,353,2,7,49
1,40.68052,-73.91216,1,362,2,5,49
1,40.68249,-73.91276,1,333,3,3,50
1,40.69347,-73.92448,0,46,2,12,99
1,40.6932,-73.94897,0,0,5,4,250
2,40.75248,-73.97017,0,363,4,8,200
1,40.66799,-73.94084,1,199,1,19,70
2,40.75844,-73.98965,1,224,2,13,200
1,40.66799,-73.94126,1,125,1,20,74
1,40.67728,-73.94536,0,0,3,1,120
1,40.7247,-73.95378,1,0,7,1,88
1,40.70115,-73.91106,1,29,28,1,49
1,40.66799,-73.94135,1,119,1,12,70
1,40.66799,-73.94137,1,158,1,7,70
2,40.76732,-73.95179,0,49,1,4,150
2,40.77642,-73.97987,0,0,3,3,150
1,40.70897,-73.92198,1,0,1,1,60
4,40.66799,-73.99669,0,291,1,51,138
2,40.78139,-73.94678,0,146,28,1,150
2,40.80489,-73.94276,1,180,1,6,82
2,40.76127,-73.95034,1,27,1,46,90
1,40.66799,-73.97559,1,47,3,1,56
1,40.69051,-73.98398,1,39,1,20,249
2,40.72097,-73.99274,1,0,3,6,120
0,40.80489,-73.90781,0,178,1,2,269
1,40.71146,-73.95632,1,0,1,27,55
1,40.67339,-73.91415,0,224,3,31,149
1,40.7319,-73.95739,0,219,28,1,114
3,40.75149,-73.90781,1,134,2,16,100
2,40.73949,-73.98552,0,9,2,6,210
1,40.72457,-73.95435,0,220,28,1,100
1,40.67947,-73.97806,1,250,10,1,49
1,40.71174,-73.94767,1,0,1,7,49
3,40.66799,-73.90781,0,346,1,13,207
3,40.76689,-73.90781,0,138,1,14,99
3,40.73888,-73.90781,1,80,1,33,49
1,40.67672,-73.95839,1,28,2,11,80
1,40.70508,-73.92419,1,0,7,1,49
2,40.77883,-73.9825,2,88,3,1,139
1,40.67797,-73.90924,2,89,1,11,49
1,40.66799,-73.90781,1,62,1,20,50
1,40.66799,-73.90781,1,64,1,9,49
2,40.74277,-73.99669,0,365,2,15,269
1,40.67549,-73.94392,1,0,7,1,90
1,40.66799,-73.94907,1,0,12,2,50
3,40.7393,-73.9256,1,179,7,1,85
1,40.68245,-73.95223,1,48,1,3,89
3,40.76789,-73.93512,0,365,7,1,269
2,40.72866,-73.99669,0,10,2,4,258
1,40.69576,-73.93254,1,143,28,2,150
3,40.75926,-73.94006,0,0,1,1,120
2,40.72129,-73.99271,0,87,5,1,250
2,40.79853,-73.93327,0,0,28,1,75
2,40.80489,-73.92945,1,13,4,1,65
2,40.72809,-73.98028,0,0,7,1,93
1,40.70268,-73.93185,1,20,1,24,49
1,40.66799,-73.93094,1,62,4,12,50
2,40.74941,-73.99589,0,355,1,20,139
2,40.80489,-73.93841,0,0,23,1,232
1,40.66799,-73.94797,1,83,1,50,49
1,40.66799,-73.99669,1,189,28,1,85
2,40.80489,-73.94102,0,0,1,13,135
2,40.80489,-73.92757,1,365,5,2,65
1,40.68824,-73.95047,1,0,1,3,49
1,40.66799,-73.91233,0,305,2,13,91
1,40.67992,-73.99282,0,35,4,2,100
2,40.76052,-73.99241,1,10,2,7,109
1,40.69657,-73.93536,1,10,21,1,50
2,40.7425,-73.97704,0,0,3,1,250
2,40.77754,-73.95114,2,309,1,66,55
2,40.80489,-73.92184,1,96,3,1,50
2,40.77497,-73.98788,0,0,3,8,137
3,40.70247,-73.90781,1,2,2,8,49
1,40.68243,-73.95697,0,0,2,2,139
2,40.80489,-73.94108,0,55,5,1,269
2,40.80489,-73.94072,1,0,1,1,70
2,40.80489,-73.94037,0,0,2,2,97
2,40.80489,-73.93941,0,6,1,1,70
2,40.73807,-73.99669,1,26,4,10,80
2,40.80489,-73.94014,1,253,1,8,100
2,40.77262,-73.9501,0,0,4,2,220
2,40.72607,-73.99669,0,156,4,2,269
2,40.72861,-73.97734,0,41,1,4,160
4,40.66799,-73.99669,0,175,2,17,119
1,40.72447,-73.94458,0,0,28,2,70
1,40.69319,-73.96093,1,52,1,1,49
1,40.70916,-73.96252,1,280,4,13,70
1,40.67727,-73.90781,1,231,1,63,49
1,40.67627,-73.90795,1,199,1,57,49
2,40.79009,-73.97544,0,0,1,1,269
2,40.79855,-73.9717,0,5,1,16,75
1,40.67612,-73.90813,1,252,1,21,49
1,40.71069,-73.94106,1,0,5,8,100
2,40.73237,-73.98495,0,153,7,1,225
1,40.6985,-73.93578,1,0,1,1,80
3,40.70268,-73.90824,1,0,1,1,49
2,40.717,-73.99669,1,88,3,1,100
2,40.73785,-73.99214,1,0,2,1,269
2,40.80446,-73.95567,1,0,5,3,49
1,40.69118,-73.9083,1,112,2,34,49
1,40.7198,-73.95813,0,168,3,7,269
1,40.66799,-73.96286,2,85,1,1,50
1,40.6772,-73.94442,1,0,2,18,60
2,40.79939,-73.95218,1,6,3,1,85
1,40.6848,-73.96614,0,0,3,2,125
2,40.71478,-73.99669,0,328,3,4,269
3,40.74458,-73.90781,1,235,28,1,50
2,40.72445,-73.98922,1,85,1,12,195
2,40.80177,-73.9693,0,25,3,15,225
2,40.80385,-73.96305,1,0,10,1,49
2,40.80489,-73.9512,1,0,1,5,112
3,40.73872,-73.90781,1,168,1,49,49
2,40.78748,-73.94779,1,47,6,15,269
1,40.68677,-73.95522,0,192,1,9,125
1,40.70209,-73.94223,1,0,3,1,60
2,40.80489,-73.94957,0,158,1,7,200
2,40.75907,-73.99558,0,46,1,18,265
2,40.80489,-73.94025,0,258,6,1,150
2,40.80489,-73.93691,1,89,28,1,59
3,40.77556,-73.90866,1,43,3,6,60
2,40.76189,-73.99669,0,365,28,1,269
2,40.76211,-73.99669,0,185,28,1,269
1,40.66799,-73.95301,0,0,3,4,125
1,40.71679,-73.95644,1,89,1,4,150
2,40.76093,-73.99669,0,333,28,1,269
2,40.76214,-73.99669,0,129,28,1,269
2,40.76171,-73.99669,0,129,28,1,269
1,40.66799,-73.95417,1,64,2,3,54
1,40.69097,-73.92166,1,365,7,1,120
0,40.80489,-73.90781,0,365,28,1,85
2,40.76086,-73.99669,0,186,28,1,269
1,40.6753,-73.96768,0,219,28,1,95
1,40.73468,-73.95418,0,0,5,2,149
1,40.69091,-73.97202,1,3,2,28,119
2,40.76136,-73.99205,1,278,4,26,90
2,40.77655,-73.94787,0,296,1,49,264
1,40.66799,-73.99669,1,0,10,1,49
1,40.71217,-73.94396,1,151,1,33,80
2,40.74475,-73.98337,1,29,1,51,145
3,40.76194,-73.91255,1,13,2,15,89
1,40.70855,-73.96782,0,0,28,1,120
3,40.70463,-73.91183,0,0,3,1,190
2,40.76935,-73.9534,0,77,4,5,269
2,40.73751,-73.99669,0,0,3,3,168
2,40.73598,-73.99669,0,0,2,2,200
2,40.76168,-73.98969,0,79,3,20,180
1,40.69684,-73.92241,0,5,2,1,100
2,40.79949,-73.93531,0,3,7,1,149
1,40.66799,-73.92947,1,365,28,1,200
1,40.70787,-73.94974,0,0,3,13,55
2,40.80453,-73.95015,0,255,3,18,115
2,40.7233,-73.97882,1,0,1,4,79
1,40.71293,-73.94283,1,117,2,11,120
3,40.76212,-73.90781,2,88,3,1,49
0,40.80489,-73.90781,1,365,1,1,80
1,40.66799,-73.95632,0,324,3,2,100
2,40.73734,-73.99327,0,80,4,4,269
2,40.80401,-73.96635,1,0,1,7,70
2,40.80373,-73.95805,1,364,28,1,63
2,40.80384,-73.95754,1,364,28,1,63
1,40.69346,-73.99669,0,47,2,7,125
1,40.67878,-73.94094,0,0,2,4,225
1,40.72176,-73.95616,1,364,7,1,200
2,40.74154,-73.99283,0,359,1,2,210
3,40.75853,-73.93227,1,0,3,5,50
2,40.80489,-73.95527,1,54,8,29,49
2,40.72577,-73.98535,0,319,1,9,269
0,40.80489,-73.90781,0,97,2,13,120
2,40.72113,-73.99595,0,328,1,16,269
2,40.79181,-73.96747,0,60,2,2,269
3,40.69598,-73.90781,1,35,5,14,56
2,40.77538,-73.94857,0,158,28,1,150
2,40.75993,-73.99089,1,256,1,21,110
1,40.66799,-73.98044,0,5,3,9,155
3,40.70844,-73.90905,0,60,3,16,120
2,40.71826,-73.99338,0,20,3,18,125
1,40.66799,-73.98212,0,13,5,5,134
1,40.66799,-73.99475,1,0,28,1,50
2,40.73004,-73.99669,0,7,3,1,269
2,40.70743,-73.99669,0,159,28,1,232
1,40.69504,-73.93061,1,11,2,13,50
2,40.77409,-73.9519,1,5,5,10,95
1,40.72194,-73.95511,1,0,1,1,269
3,40.66799,-73.90781,0,253,1,70,89
0,40.80489,-73.90781,1,252,2,21,49
2,40.73857,-73.97972,0,90,1,5,180
1,40.69657,-73.93274,0,11,2,1,190
2,40.80489,-73.95343,0,0,3,3,200
2,40.7886,-73.96862,0,0,2,19,200
2,40.73034,-73.99669,0,158,1,1,200
1,40.6716,-73.95847,0,364,2,1,269
1,40.66799,-73.9516,0,241,3,26,150
1,40.72268,-73.94349,1,0,1,2,55
2,40.79382,-73.96984,1,7,1,4,88
1,40.66799,-73.96189,0,8,5,2,79
2,40.80489,-73.95688,1,13,6,1,70
1,40.70946,-73.96567,0,3,3,7,140
1,40.71038,-73.94779,1,0,7,1,49
2,40.7219,-73.97819,1,0,3,1,70
3,40.72977,-73.90781,1,5,2,12,49
